step,norm_score
5000,37.838
10000,34.02
15000,22.908
20000,28.211
25000,37.218
30000,48.901
35000,55.847
40000,48.273
45000,44.489
50000,42.019
55000,47.945
60000,56.435
65000,51.836
70000,58.552
75000,68.358
80000,51.715
85000,50.947
90000,63.848
95000,60.728
100000,51.869
105000,40.859
110000,54.478
115000,43.861
120000,52.717
125000,42.017
130000,43.176
135000,63.088
140000,44.467
145000,44.834
150000,48.946
155000,57.764
160000,46.497
165000,43.857
170000,51.171
175000,44.854
180000,54.564
185000,43.886
190000,56.964
195000,55.421
200000,50.469
205000,55.549
210000,52.809
215000,52.56
220000,56.174
225000,55.536
230000,47.909
235000,65.818
240000,58.234
245000,55.152
250000,60.235
255000,64.862
260000,48.973
265000,64.491
270000,47.185
275000,52.412
280000,50.248
285000,51.801
290000,48.554
295000,51.0
300000,54.796
305000,47.261
310000,41.434
315000,47.816
320000,44.739
325000,60.56
330000,46.762
335000,49.889
340000,51.681
345000,44.994
350000,58.928
355000,54.231
360000,43.698
365000,46.792
370000,48.038
375000,53.167
380000,48.632
385000,54.165
390000,65.37
395000,60.26
400000,43.662
405000,61.357
410000,61.208
415000,49.668
420000,65.603
425000,58.01
430000,69.084
435000,57.467
440000,67.459
445000,62.768
450000,59.483
455000,61.74
460000,62.351
465000,45.548
470000,74.007
475000,55.191
480000,71.456
485000,64.478
490000,62.09
495000,75.233
500000,65.192
505000,70.784
510000,71.789
515000,67.656
520000,61.302
525000,65.717
530000,65.222
535000,66.565
540000,70.473
545000,71.067
550000,65.476
555000,72.157
560000,66.747
565000,67.105
570000,60.172
575000,64.283
580000,69.034
585000,60.586
590000,62.942
595000,64.994
600000,78.973
605000,59.646
610000,51.135
615000,58.722
620000,63.342
625000,50.798
630000,67.522
635000,63.62
640000,79.882
645000,59.896
650000,67.596
655000,62.431
660000,74.71
665000,72.704
670000,49.384
675000,70.319
680000,66.015
685000,64.451
690000,61.706
695000,64.062
700000,67.08
705000,57.994
710000,75.148
715000,59.533
720000,66.143
725000,63.982
730000,60.099
735000,72.452
740000,64.444
745000,66.388
750000,57.207
755000,69.035
760000,70.267
765000,70.722
770000,63.039
775000,63.855
780000,64.229
785000,53.397
790000,60.39
795000,55.82
800000,55.209
805000,60.408
810000,68.0
815000,62.055
820000,63.331
825000,67.707
830000,77.813
835000,60.462
840000,56.293
845000,58.849
850000,66.865
855000,75.182
860000,66.25
865000,53.188
870000,57.676
875000,58.126
880000,68.57
885000,63.593
890000,57.866
895000,60.783
900000,64.276
905000,80.002
910000,55.81
915000,59.347
920000,73.43
925000,63.698
930000,67.095
935000,61.923
940000,58.756
945000,58.019
950000,60.076
955000,52.561
960000,57.889
965000,63.739
970000,67.273
975000,59.629
980000,53.084
985000,57.568
990000,62.105
995000,58.321
1000000,60.331
