step,norm_score
5000,49.374
10000,60.118
15000,58.629
20000,44.294
25000,37.239
30000,54.693
35000,44.523
40000,38.903
45000,26.6
50000,39.408
55000,30.79
60000,51.633
65000,48.967
70000,50.269
75000,56.138
80000,48.265
85000,55.984
90000,64.519
95000,53.433
100000,43.243
105000,63.183
110000,60.884
115000,74.062
120000,63.884
125000,70.177
130000,50.227
135000,67.647
140000,73.53
145000,69.726
150000,62.22
155000,63.411
160000,54.609
165000,63.657
170000,62.205
175000,64.318
180000,70.036
185000,62.128
190000,73.258
195000,61.357
200000,60.704
205000,63.516
210000,71.161
215000,75.748
220000,65.516
225000,53.184
230000,66.93
235000,65.586
240000,70.546
245000,71.422
250000,61.035
255000,79.908
260000,70.53
265000,59.883
270000,69.887
275000,65.029
280000,58.578
285000,62.962
290000,51.862
295000,50.607
300000,63.751
305000,62.151
310000,57.395
315000,55.452
320000,60.469
325000,55.463
330000,56.318
335000,68.035
340000,45.45
345000,61.908
350000,53.499
355000,58.871
360000,55.949
365000,63.349
370000,68.053
375000,64.72
380000,57.632
385000,56.077
390000,51.444
395000,60.285
400000,61.229
405000,56.471
410000,58.068
415000,55.842
420000,78.617
425000,67.051
430000,53.499
435000,61.211
440000,58.636
445000,74.795
450000,69.332
455000,66.454
460000,74.709
465000,71.448
470000,64.443
475000,60.125
480000,54.772
485000,69.329
490000,64.188
495000,58.784
500000,63.969
505000,68.867
510000,71.714
515000,79.832
520000,72.198
525000,80.57
530000,69.993
535000,75.464
540000,65.962
545000,58.081
550000,71.21
555000,67.473
560000,74.777
565000,79.171
570000,62.277
575000,74.14
580000,64.594
585000,66.322
590000,60.413
595000,60.673
600000,66.999
605000,67.892
610000,55.445
615000,65.7
620000,62.97
625000,64.127
630000,62.103
635000,65.392
640000,67.418
645000,63.087
650000,62.361
655000,72.491
660000,75.844
665000,55.076
670000,57.799
675000,70.309
680000,65.803
685000,71.344
690000,52.847
695000,73.518
700000,60.114
705000,72.768
710000,57.943
715000,64.392
720000,61.762
725000,63.948
730000,72.93
735000,63.617
740000,62.47
745000,61.164
750000,71.45
755000,78.563
760000,64.654
765000,66.33
770000,66.887
775000,60.709
780000,65.069
785000,60.067
790000,58.559
795000,58.985
800000,62.043
805000,75.941
810000,62.211
815000,66.226
820000,50.828
825000,69.509
830000,72.765
835000,62.326
840000,70.443
845000,62.693
850000,63.131
855000,66.923
860000,62.048
865000,75.435
870000,67.737
875000,56.31
880000,74.398
885000,67.258
890000,68.982
895000,63.943
900000,71.084
905000,69.362
910000,62.26
915000,56.434
920000,72.189
925000,65.562
930000,61.723
935000,59.502
940000,61.638
945000,63.151
950000,57.061
955000,59.879
960000,62.306
965000,60.261
970000,60.656
975000,60.324
980000,62.627
985000,62.092
990000,64.934
995000,63.082
1000000,71.451
