step,norm_score
5000,21.935
10000,23.227
15000,43.833
20000,29.609
25000,21.594
30000,25.785
35000,41.614
40000,41.895
45000,39.297
50000,56.635
55000,51.503
60000,43.839
65000,30.834
70000,33.394
75000,3.263
80000,3.131
85000,34.974
90000,3.162
95000,3.083
100000,3.069
105000,2.825
110000,51.477
115000,54.873
120000,46.238
125000,48.449
130000,48.069
135000,58.983
140000,35.933
145000,43.942
150000,40.985
155000,48.825
160000,46.097
165000,51.442
170000,48.281
175000,48.063
180000,45.133
185000,43.705
190000,4.896
195000,5.178
200000,25.63
205000,47.487
210000,48.461
215000,45.17
220000,55.12
225000,2.774
230000,57.09
235000,47.648
240000,53.641
245000,52.369
250000,66.384
255000,52.738
260000,59.788
265000,53.398
270000,55.013
275000,59.303
280000,53.173
285000,57.557
290000,53.9
295000,46.486
300000,57.363
305000,52.916
310000,63.182
315000,24.98
320000,59.229
325000,28.913
330000,46.565
335000,62.092
340000,48.939
345000,54.383
350000,62.919
355000,55.122
360000,57.49
365000,36.696
370000,40.84
375000,59.29
380000,52.752
385000,23.747
390000,52.185
395000,68.78
400000,48.095
405000,45.24
410000,55.265
415000,67.767
420000,57.113
425000,54.836
430000,52.063
435000,63.11
440000,64.427
445000,65.121
450000,48.474
455000,50.679
460000,55.08
465000,56.135
470000,58.483
475000,60.771
480000,49.425
485000,65.841
490000,56.952
495000,62.257
500000,66.545
505000,55.582
510000,50.666
515000,64.51
520000,57.19
525000,66.396
530000,56.328
535000,56.645
540000,69.532
545000,58.632
550000,58.61
555000,59.949
560000,59.896
565000,61.601
570000,61.768
575000,60.41
580000,51.87
585000,59.67
590000,51.352
595000,51.263
600000,65.102
605000,63.834
610000,52.401
615000,69.586
620000,59.583
625000,63.637
630000,59.626
635000,48.708
640000,61.131
645000,56.451
650000,49.944
655000,61.622
660000,54.758
665000,59.717
670000,56.717
675000,65.965
680000,68.535
685000,63.017
690000,59.412
695000,70.237
700000,68.946
705000,54.457
710000,58.186
715000,59.774
720000,54.282
725000,55.435
730000,57.902
735000,58.604
740000,59.714
745000,59.968
750000,53.782
755000,55.736
760000,60.86
765000,54.906
770000,53.417
775000,56.267
780000,59.308
785000,60.327
790000,57.952
795000,55.338
800000,64.268
805000,56.389
810000,51.222
815000,64.402
820000,54.785
825000,58.355
830000,64.757
835000,60.56
840000,57.005
845000,57.046
850000,59.642
855000,45.594
860000,63.187
865000,54.123
870000,61.965
875000,62.29
880000,59.555
885000,56.32
890000,52.208
895000,62.913
900000,51.825
905000,60.128
910000,75.615
915000,56.087
920000,59.476
925000,72.402
930000,56.167
935000,57.262
940000,62.98
945000,60.28
950000,50.036
955000,50.981
960000,55.553
965000,66.038
970000,60.033
975000,57.097
980000,49.019
985000,58.816
990000,52.878
995000,53.242
1000000,56.278
