step,norm_score
5000,29.444
10000,11.877
15000,72.516
20000,76.935
25000,75.907
30000,78.617
35000,53.429
40000,83.585
45000,54.514
50000,63.17
55000,58.697
60000,62.176
65000,75.647
70000,60.633
75000,53.345
80000,62.973
85000,64.167
90000,71.105
95000,60.229
100000,60.252
105000,59.0
110000,76.727
115000,64.678
120000,63.768
125000,63.503
130000,71.97
135000,82.805
140000,57.863
145000,68.138
150000,59.46
155000,63.485
160000,66.343
165000,62.251
170000,70.339
175000,60.374
180000,60.525
185000,62.023
190000,60.197
195000,54.093
200000,54.573
205000,42.859
210000,53.364
215000,56.828
220000,67.543
225000,58.668
230000,48.952
235000,61.935
240000,57.9
245000,54.23
250000,52.027
255000,55.297
260000,44.063
265000,55.986
270000,49.693
275000,65.275
280000,50.796
285000,61.565
290000,57.558
295000,61.713
300000,49.13
305000,56.954
310000,56.828
315000,55.709
320000,54.265
325000,53.775
330000,69.346
335000,59.989
340000,48.58
345000,49.145
350000,45.77
355000,50.953
360000,59.556
365000,62.443
370000,58.986
375000,58.172
380000,51.436
385000,61.145
390000,56.165
395000,65.828
400000,48.681
405000,53.427
410000,52.782
415000,55.926
420000,55.484
425000,52.94
430000,58.306
435000,55.721
440000,47.899
445000,54.663
450000,55.199
455000,57.256
460000,50.113
465000,59.611
470000,46.28
475000,57.829
480000,53.88
485000,51.306
490000,56.901
495000,57.059
500000,57.751
505000,52.628
510000,50.094
515000,58.185
520000,50.464
525000,48.21
530000,61.376
535000,51.352
540000,52.991
545000,65.167
550000,55.011
555000,51.49
560000,55.466
565000,52.722
570000,57.81
575000,56.1
580000,62.982
585000,61.601
590000,55.609
595000,65.53
600000,57.086
605000,52.233
610000,55.505
615000,62.66
620000,60.97
625000,50.84
630000,56.335
635000,52.037
640000,58.332
645000,60.787
650000,52.526
655000,53.298
660000,46.485
665000,54.346
670000,52.983
675000,47.098
680000,62.127
685000,64.176
690000,57.013
695000,73.051
700000,64.428
705000,63.797
710000,52.526
715000,67.258
720000,56.664
725000,53.716
730000,57.27
735000,62.238
740000,45.348
745000,47.38
750000,55.194
755000,51.083
760000,54.508
765000,57.171
770000,57.134
775000,63.482
780000,63.225
785000,53.321
790000,59.625
795000,46.235
800000,47.09
805000,52.884
810000,59.524
815000,56.456
820000,66.359
825000,58.384
830000,54.163
835000,61.095
840000,77.291
845000,67.706
850000,59.077
855000,51.211
860000,56.934
865000,57.396
870000,59.766
875000,69.898
880000,64.036
885000,62.137
890000,58.839
895000,56.981
900000,66.296
905000,64.544
910000,56.681
915000,50.298
920000,52.476
925000,53.042
930000,55.46
935000,58.746
940000,57.321
945000,57.157
950000,56.851
955000,55.835
960000,65.727
965000,57.187
970000,53.383
975000,54.121
980000,59.216
985000,65.285
990000,59.719
995000,61.331
1000000,61.484
