step,norm_score
5000,26.603
10000,32.925
15000,39.372
20000,66.907
25000,57.028
30000,62.456
35000,52.387
40000,47.987
45000,61.342
50000,41.31
55000,63.818
60000,51.528
65000,58.093
70000,67.858
75000,52.033
80000,29.811
85000,61.971
90000,61.163
95000,54.946
100000,58.378
105000,57.69
110000,62.53
115000,62.491
120000,54.808
125000,60.22
130000,61.066
135000,49.089
140000,54.816
145000,48.956
150000,48.462
155000,58.692
160000,55.152
165000,61.352
170000,62.445
175000,56.116
180000,63.292
185000,55.476
190000,53.155
195000,65.628
200000,66.393
205000,55.246
210000,53.334
215000,50.828
220000,64.896
225000,60.17
230000,66.991
235000,55.845
240000,51.776
245000,61.062
250000,63.895
255000,66.734
260000,52.206
265000,58.926
270000,52.925
275000,53.431
280000,57.306
285000,49.772
290000,51.375
295000,60.946
300000,54.08
305000,54.375
310000,55.383
315000,53.362
320000,54.849
325000,65.844
330000,52.462
335000,60.206
340000,61.341
345000,56.441
350000,58.738
355000,58.608
360000,58.671
365000,55.896
370000,51.543
375000,54.381
380000,64.187
385000,58.436
390000,53.95
395000,50.949
400000,68.246
405000,53.042
410000,54.597
415000,52.674
420000,55.694
425000,58.594
430000,53.883
435000,54.369
440000,55.684
445000,53.907
450000,52.271
455000,56.006
460000,50.519
465000,61.119
470000,63.375
475000,53.34
480000,52.31
485000,57.002
490000,55.427
495000,54.074
500000,56.447
505000,60.119
510000,51.927
515000,62.067
520000,48.422
525000,59.57
530000,54.19
535000,55.382
540000,54.115
545000,46.265
550000,59.59
555000,59.73
560000,57.786
565000,56.899
570000,55.936
575000,60.442
580000,55.105
585000,50.49
590000,61.944
595000,52.176
600000,52.757
605000,65.462
610000,54.353
615000,53.819
620000,52.437
625000,60.356
630000,54.404
635000,59.128
640000,51.259
645000,61.968
650000,58.418
655000,62.481
660000,59.08
665000,56.446
670000,60.713
675000,58.156
680000,57.77
685000,53.131
690000,47.782
695000,59.778
700000,45.407
705000,50.688
710000,64.507
715000,64.049
720000,62.438
725000,54.514
730000,50.518
735000,64.299
740000,52.954
745000,55.958
750000,61.537
755000,71.238
760000,57.695
765000,54.462
770000,47.801
775000,62.692
780000,52.798
785000,58.014
790000,61.07
795000,58.607
800000,58.469
805000,61.636
810000,56.951
815000,55.876
820000,59.472
825000,60.077
830000,59.523
835000,47.534
840000,57.395
845000,53.775
850000,62.046
855000,53.463
860000,60.463
865000,52.838
870000,53.384
875000,61.647
880000,55.129
885000,59.405
890000,59.746
895000,55.537
900000,63.056
905000,56.429
910000,53.95
915000,55.415
920000,56.746
925000,56.484
930000,56.278
935000,53.444
940000,57.466
945000,56.476
950000,62.438
955000,54.596
960000,59.515
965000,54.135
970000,58.638
975000,62.545
980000,55.129
985000,50.054
990000,57.993
995000,60.815
1000000,54.919
