step,norm_score
5000,52.301
10000,54.6
15000,45.764
20000,59.419
25000,50.988
30000,47.066
35000,40.304
40000,52.642
45000,47.866
50000,58.44
55000,46.501
60000,47.74
65000,57.113
70000,53.798
75000,44.726
80000,64.167
85000,49.393
90000,64.097
95000,56.597
100000,55.804
105000,57.356
110000,46.557
115000,51.384
120000,59.382
125000,51.322
130000,57.38
135000,59.756
140000,55.357
145000,57.18
150000,55.084
155000,60.074
160000,26.313
165000,62.117
170000,62.304
175000,48.588
180000,60.498
185000,44.096
190000,62.818
195000,50.374
200000,58.373
205000,53.951
210000,55.462
215000,55.816
220000,55.946
225000,57.529
230000,53.115
235000,55.749
240000,63.961
245000,62.594
250000,57.443
255000,56.394
260000,59.773
265000,58.053
270000,58.269
275000,57.279
280000,59.71
285000,58.871
290000,48.189
295000,54.333
300000,48.803
305000,49.583
310000,60.804
315000,59.217
320000,56.595
325000,50.033
330000,50.322
335000,49.693
340000,63.808
345000,51.432
350000,57.836
355000,44.762
360000,56.423
365000,57.673
370000,53.234
375000,62.315
380000,57.233
385000,60.69
390000,59.576
395000,57.092
400000,60.286
405000,53.118
410000,52.911
415000,66.748
420000,60.677
425000,45.833
430000,60.349
435000,61.698
440000,66.693
445000,60.165
450000,62.163
455000,56.256
460000,62.122
465000,56.208
470000,61.089
475000,55.424
480000,48.546
485000,57.434
490000,54.345
495000,51.343
500000,61.988
505000,54.033
510000,49.908
515000,63.223
520000,52.588
525000,55.452
530000,46.957
535000,58.774
540000,50.359
545000,61.62
550000,50.177
555000,55.705
560000,62.105
565000,57.218
570000,56.86
575000,60.785
580000,58.072
585000,59.989
590000,65.649
595000,60.139
600000,55.287
605000,47.754
610000,58.412
615000,62.327
620000,66.579
625000,57.447
630000,59.127
635000,58.149
640000,63.586
645000,55.938
650000,60.696
655000,63.706
660000,56.826
665000,61.35
670000,58.613
675000,55.833
680000,61.294
685000,57.496
690000,56.823
695000,62.839
700000,66.34
705000,55.657
710000,56.732
715000,57.332
720000,52.226
725000,60.267
730000,58.192
735000,57.956
740000,56.591
745000,61.869
750000,64.912
755000,54.216
760000,67.939
765000,57.365
770000,59.944
775000,55.758
780000,59.217
785000,57.208
790000,55.668
795000,57.523
800000,71.495
805000,51.927
810000,58.616
815000,66.998
820000,65.251
825000,62.219
830000,61.049
835000,59.466
840000,59.661
845000,63.084
850000,65.081
855000,58.545
860000,54.18
865000,56.651
870000,59.064
875000,57.8
880000,69.227
885000,64.784
890000,54.368
895000,61.343
900000,56.464
905000,63.964
910000,70.186
915000,68.325
920000,63.223
925000,62.741
930000,55.678
935000,61.621
940000,52.995
945000,62.425
950000,59.683
955000,58.972
960000,63.161
965000,54.44
970000,59.038
975000,58.343
980000,54.428
985000,58.839
990000,53.939
995000,57.901
1000000,62.449
