step,norm_score
5000,51.458
10000,49.587
15000,54.267
20000,48.17
25000,43.005
30000,54.818
35000,48.105
40000,51.046
45000,40.975
50000,58.639
55000,49.271
60000,44.226
65000,41.599
70000,35.555
75000,47.165
80000,46.069
85000,50.605
90000,40.442
95000,46.398
100000,58.45
105000,42.638
110000,62.548
115000,61.135
120000,53.446
125000,41.911
130000,58.726
135000,56.553
140000,52.556
145000,55.945
150000,57.105
155000,59.76
160000,46.246
165000,55.882
170000,53.938
175000,56.827
180000,59.484
185000,54.998
190000,54.363
195000,56.228
200000,60.3
205000,53.44
210000,44.601
215000,60.412
220000,61.49
225000,53.352
230000,43.47
235000,42.559
240000,48.042
245000,54.149
250000,63.31
255000,61.362
260000,54.263
265000,57.329
270000,56.574
275000,55.303
280000,56.142
285000,53.834
290000,54.056
295000,59.32
300000,54.616
305000,64.612
310000,51.509
315000,59.833
320000,63.709
325000,58.522
330000,57.27
335000,57.732
340000,47.571
345000,54.933
350000,51.774
355000,63.096
360000,54.529
365000,53.996
370000,61.044
375000,53.811
380000,57.811
385000,46.246
390000,59.646
395000,45.636
400000,52.776
405000,62.053
410000,59.423
415000,56.701
420000,60.355
425000,61.49
430000,54.192
435000,60.228
440000,57.018
445000,52.12
450000,50.503
455000,69.495
460000,62.536
465000,65.65
470000,56.322
475000,59.588
480000,63.099
485000,54.637
490000,62.98
495000,53.993
500000,55.524
505000,61.776
510000,66.258
515000,51.663
520000,57.224
525000,60.694
530000,35.201
535000,52.895
540000,58.173
545000,61.901
550000,62.974
555000,66.395
560000,58.771
565000,57.946
570000,58.121
575000,60.756
580000,57.727
585000,52.66
590000,51.631
595000,51.129
600000,56.562
605000,60.907
610000,53.76
615000,71.534
620000,59.736
625000,59.268
630000,66.799
635000,55.102
640000,57.46
645000,54.582
650000,59.658
655000,55.445
660000,58.936
665000,54.836
670000,64.998
675000,57.443
680000,55.906
685000,69.056
690000,56.034
695000,58.046
700000,48.68
705000,63.098
710000,55.501
715000,59.421
720000,65.228
725000,71.577
730000,55.774
735000,57.181
740000,55.621
745000,60.899
750000,59.604
755000,61.525
760000,65.011
765000,58.048
770000,59.083
775000,53.469
780000,61.31
785000,53.319
790000,61.227
795000,54.652
800000,52.179
805000,54.718
810000,58.813
815000,61.838
820000,65.737
825000,67.664
830000,61.326
835000,64.61
840000,62.607
845000,66.234
850000,59.396
855000,55.101
860000,63.616
865000,65.429
870000,59.023
875000,58.977
880000,58.122
885000,60.954
890000,54.36
895000,73.521
900000,56.735
905000,61.366
910000,59.54
915000,62.557
920000,64.417
925000,56.083
930000,56.858
935000,54.201
940000,63.019
945000,58.901
950000,65.043
955000,59.852
960000,63.972
965000,57.858
970000,58.649
975000,59.459
980000,53.249
985000,65.91
990000,63.202
995000,56.131
1000000,62.284
