step,raw_reward,norm_score,norm_std
5000,1810.848435496663,56.26302226204997,4.13975715027188
10000,2051.5765802527376,63.65963607782675,0.15454734571119597
25000,55.37853959451799,2.324448114988736,0.030518671049089806
30000,53.994988673539964,2.281937124562976,0.030934220522039788
45000,232.74048609533946,7.7740719020633176,0.14390672328136317
50000,279.769403658631,9.219082587216665,0.1970128456684844
65000,248.57030936507962,8.260459107086257,0.03882164762969151
70000,2542.883885197317,78.75554604393149,6.517833695003989
85000,3124.017846358628,96.61147016239445,0.5930659164662998
90000,1888.823396612605,58.658881189385816,27.25545736088494
105000,1931.3010976046448,59.96405117828975,46.763708737205214
110000,3158.105570926845,97.65884970642384,0.6437483548891159
125000,3134.3196666487547,96.92800392857623,1.1346250522222021
130000,3163.9838899291003,97.83946695659908,0.8357318116808296
145000,3013.7807319942735,93.22432420177168,1.28082327735357
150000,62.88599881743087,2.5551223332686375,0.05354420166948472
165000,3039.1405206955337,94.00352915789756,1.2295205678539562
170000,2411.1237088782336,74.7070824065847,35.89016925260252
185000,3170.1308559526483,98.02833865608797,0.7366365035538431
190000,3022.9526247422145,93.5061398103495,0.8255001002143179
205000,3028.2386273810052,93.66855754587408,1.2112653589669136
210000,2780.199174583395,86.04729645370085,27.65481331915665
225000,3103.8769537713533,95.9926210264778,1.1761264806233063
230000,2554.5017346410614,79.11251612647952,38.099737275568955
245000,3174.513090437834,98.16298720817124,0.6891001093202553
250000,3117.34788435139,96.40652888648575,0.4538587820711738
265000,3110.997398543204,96.21140383738391,0.6028361784973909
270000,3110.120845547617,96.18447086698283,0.9979635541187231
285000,3087.1064688817764,95.4773310492414,0.5198664136341918
290000,3090.4152535491303,95.57899677847624,0.48664380453406597
305000,3008.523463240527,93.06278934369922,0.8691226089830127
310000,3146.9731296001914,97.31679427537533,0.4393883495065838
325000,3072.367414763293,95.02445882096613,0.520572329970287
330000,3120.6986296367368,96.50948389781547,0.6616178422329332
345000,3161.695224353706,97.76914541014341,0.6692104691996433
350000,3145.94409910839,97.28517628089352,0.29165445303134824
365000,3085.347167863606,95.42327476001815,0.37735034103325577
370000,3149.1581169507176,97.38393020433195,0.30873948169466214
385000,3192.4730998668674,98.71482652055774,0.5972566911877343
390000,3084.753548018576,95.40503519458838,0.8917925430187249
405000,3175.8283559789406,98.20340006177678,0.3307559011131517
410000,3155.169981871777,97.56865078687433,0.6462090431790722
425000,3168.6368243098395,97.98243303461771,0.3691567192569473
430000,3128.7502639162794,96.75687844078422,0.5037419777978253
445000,3129.231842437038,96.77167542409349,0.5140594714818787
450000,3149.5555121321713,97.39614057006396,0.3170022595261803
465000,3204.9290106725557,99.09754687943723,0.6154498970365776
470000,3174.1784836014967,98.15270607735036,0.5575650464604657
485000,3159.9263172150913,97.71479396322985,0.3385672422605686
490000,3113.1801317516192,96.27847050556215,0.30131220233071215
505000,3177.70284004165,98.26099546562845,0.6961995552456687
510000,3176.8500508043844,98.23479266054851,0.3202538690266667
525000,3204.6074334561667,99.08766609676432,0.48098990080669773
530000,3181.141623060467,98.36665552466397,0.6796036214943597
545000,3167.209320060386,97.93857153406786,0.45595038605043997
550000,3172.1574096145755,98.09060655097585,0.3663366305973648
565000,3173.360644538377,98.12757715144313,0.2919835745975446
570000,3192.5405834604926,98.71690002169093,0.6314170718330426
585000,3217.349580244309,99.47918134343949,0.42515236109910287
590000,3162.2747005647093,97.78695039822472,0.5413075475041528
605000,3203.6853508259824,99.05933418265177,0.29103455229210845
610000,3240.4473929711653,100.18888481788284,0.377123283310706
625000,3223.85207242994,99.67897694102513,0.369006483519433
630000,3202.996134081611,99.03815730655924,0.39976584383085356
645000,3211.7392845552617,99.30679937852116,0.7210188040074509
650000,3221.7484779472484,99.61434188960962,0.44541287343885894
665000,3192.6620464251637,98.72063209316725,0.27810196734908643
670000,3194.5374459521836,98.77825562557854,0.8374590013612646
685000,3212.883823494382,99.34196648595834,0.5457249402626919
690000,3208.545818104898,99.20867691722394,0.6338414867446555
705000,3192.9860911789738,98.73058869340352,0.446401509689829
710000,3200.2291135350915,98.9531378235916,0.6620312472681491
725000,3194.969479780779,98.79153029850349,0.5926057223726696
730000,3208.0845804827,99.19450492843484,0.3906289909876071
745000,3242.4485161293246,100.25037133502322,0.3743637265604938
750000,3222.8833873967246,99.64921312131439,0.5532210236666261
765000,3198.767418489607,98.90822577652354,0.711309907922193
770000,3216.698248351672,99.45916851743357,0.4847824731356553
785000,3207.763259699072,99.18463202491587,0.4965580198493936
790000,3216.012464321094,99.43809711491703,0.5485250127038955
805000,3224.7705509057355,99.70719811387737,0.43504660130925377
810000,3187.0503646355473,98.54820753891802,0.6920555812140802
825000,3191.6190589927705,98.68858525768012,1.06473684466486
830000,3206.835354406566,99.15612120366045,0.49779401016763875
845000,3161.736441991156,97.7704118634155,0.5800314136192627
850000,3206.2496567524186,99.13812505549538,0.4749311717504452
865000,3262.420351001141,100.86402600298479,0.47777443954156684
870000,3156.5494358433,97.61103589441686,0.780703672101313
885000,3239.855695792284,100.17070432829988,0.4759003808397566
890000,3230.5446871168506,99.88461424324848,0.5292397521562874
905000,3150.2937136410337,97.41882255220116,1.0858931700790913
910000,3221.6470497613636,99.61122540681617,0.5026363116831477
925000,3189.350452642886,98.61888005105747,0.5632500870253393
930000,3196.4961813205946,98.83843973534319,0.6503831526089433
945000,3227.0859013613167,99.77833958005479,0.46249674988470557
950000,3207.382118687767,99.17292108487251,0.33787311839918543
965000,3226.0916357090364,99.7477897701534,0.7867847671205098
970000,3227.456906066828,99.78973907193094,0.8277825782942947
985000,3233.496930340062,99.97532487882648,0.3732144067834496
990000,3213.4504389081585,99.3593763131392,0.5610565685579324
1005000,3248.904431294903,100.44873580692817,0.7731898824396422
1010000,3215.256700466026,99.41487551206905,0.6687713811870896
1025000,3175.7738906978593,98.20172656136025,1.115413021825585
1030000,3197.1528814436083,98.85861750561439,0.8307532204900705
1045000,3250.9574844654553,100.51181792581055,0.3676279922808877
1050000,3246.3524243519023,100.37032283269251,0.6032557211350948
1065000,3246.6098236487387,100.37823168438528,0.752120178575153
1070000,3188.662423718093,98.59773967191344,0.3335257771589856
1085000,3236.140859268717,100.05656224831412,0.4586449196774376
1090000,3223.6893003939613,99.67397560687967,0.5266948016600459
1105000,3215.38683793556,99.41887411641203,0.5938678410348074
1110000,3220.3527647332676,99.57145720052661,0.7599305741801544
1125000,3252.0392907501455,100.5450575094888,0.30870629703835445
1130000,3204.338825066491,99.07941283444589,0.4826178429621723
1145000,3210.272877930639,99.2617425634561,0.7270041340106693
1150000,3221.736772942279,99.6139822415861,0.4651564741484963
1165000,3170.8073344243094,98.04912413596875,0.6789023083474498
1170000,3196.117040444986,98.82679025147624,0.6341454848876322
1185000,3237.229087720961,100.08999915953507,0.4826570166045411
1190000,3216.3593870516074,99.44875666394535,0.7351633095714111
1205000,3237.1575789174867,100.08780197978999,0.7858500184407554
1210000,3200.7975057306858,98.97060224417677,0.7599093885152136
1225000,3165.791893066729,97.89501966731473,0.49452793325263233
1230000,3173.3666902898653,98.12776291322447,0.3872654076732488
