step,raw_reward,norm_score,norm_std
5000,1664.822514513898,51.77622930438774,15.157585287646022
10000,2203.3607696259196,68.32335761014593,1.3853044075107426
25000,1651.1234491935988,51.35531177555443,14.535997715364735
30000,232.40771720229606,7.763847243894493,0.0999236824014275
45000,246.34217784395886,8.191997530193413,0.06079754100360797
50000,78.91954380464563,3.0477690924935716,1.3507672851249928
65000,220.19156510409158,7.388493711897776,0.11097668499987422
70000,2098.1002547279704,65.08912266209339,32.63769835046968
85000,2260.7246840042967,70.08592144350277,8.184164560404955
90000,2700.63270442733,83.60253681404473,8.341521253040387
105000,2612.760983100081,80.90258999792236,0.5759900875483441
110000,2998.988707301826,92.76982439945593,3.287656256662885
125000,3049.31232291257,94.31606798831191,1.3215831758463397
130000,3038.409707761855,93.98107419714724,1.0876432335191242
145000,2981.216346362212,92.22375077521012,1.93218919178208
150000,3238.2767821855196,100.12219062330894,1.163324636748102
165000,3079.685034794292,95.24930003957287,1.4212790879170651
170000,3200.4841486233213,98.96097403260246,1.1192521486148816
185000,3088.1907484753647,95.51064662781748,0.8823097367732731
190000,3208.3217002172573,99.20179067022625,0.6329502981986583
205000,3210.1433423194017,99.25776245181319,0.39131302966062076
210000,3174.1629794327887,98.15222969620854,0.45787559043346643
225000,3252.903922386668,100.57162418416965,1.0485695913059023
230000,3238.954014589946,100.14299926853049,0.515766259235976
245000,3119.4229207225135,96.47028646126554,0.9276885588117736
250000,3203.446491634221,99.0519949942922,0.9733378504208986
265000,3265.519962044572,100.95926466272107,1.158333828071116
270000,3276.7987650710616,101.30581720386948,0.7174359327486385
285000,3207.1592073353136,99.16607190987921,1.24159178680499
290000,3235.823304423158,100.04680505702139,0.9843359981306405
305000,3220.8382276288958,99.58637353515167,1.3361461524649956
310000,3235.676382390382,100.04229073012966,0.9711704717632631
325000,3180.0740529801997,98.33385336265249,0.7475208380056217
330000,3206.766414553954,99.15400295750855,0.716150844884567
345000,3256.131929265498,100.67080793479248,1.2524582809116562
350000,3079.2288540935806,95.23528342977097,0.9854037716894348
365000,3236.6251624564043,100.07144294974896,0.5720673073999997
370000,3236.554614831295,100.06927530317367,0.7709157756923084
385000,3234.610773967937,100.00954884202324,0.5273688024442621
390000,3247.5451264139865,100.40696980041396,0.7132063675494854
405000,3187.2851002392244,98.55542002589566,0.6134144143092252
410000,3178.666019744469,98.29059012853821,0.3528038908306926
425000,3243.8046141866316,100.29203880866403,0.6498220449840356
430000,3190.0501020942556,98.64037748254161,0.5839179707918045
445000,3184.607251688336,98.47314044197694,0.5909355094911548
450000,3232.873924508328,99.95618239946671,0.5746421655972009
