step,norm_score
5000,68.846
10000,48.679
15000,54.926
20000,54.848
25000,52.889
30000,54.226
35000,54.47
40000,50.343
45000,54.667
50000,51.453
55000,52.094
60000,59.299
65000,57.514
70000,50.426
75000,52.814
80000,51.599
85000,63.921
90000,59.769
95000,61.888
100000,58.551
105000,58.563
110000,56.692
115000,65.807
120000,69.007
125000,58.919
130000,61.576
135000,62.175
140000,52.02
145000,56.082
150000,48.464
155000,53.73
160000,63.14
165000,57.442
170000,61.05
175000,66.209
180000,60.006
185000,51.436
190000,62.209
195000,59.663
200000,65.188
205000,53.627
210000,59.427
215000,61.416
220000,59.466
225000,62.169
230000,55.297
235000,56.956
240000,60.342
245000,61.857
250000,54.429
255000,53.459
260000,55.755
265000,57.92
270000,66.203
275000,74.612
280000,54.124
285000,52.745
290000,54.188
295000,66.847
300000,53.665
305000,61.664
310000,67.338
315000,64.857
320000,62.146
325000,56.27
330000,64.096
335000,68.577
340000,53.002
345000,65.253
350000,75.724
355000,52.104
360000,62.248
365000,74.95
370000,46.24
375000,60.483
380000,68.785
385000,61.166
390000,56.733
395000,54.164
400000,59.485
405000,61.516
410000,66.31
415000,61.352
420000,62.955
425000,71.22
430000,63.848
435000,66.876
440000,58.04
445000,60.933
450000,60.192
455000,59.222
460000,62.938
465000,63.671
470000,57.934
475000,62.651
480000,60.355
485000,62.43
490000,58.868
495000,65.179
500000,63.79
505000,64.244
510000,63.526
515000,64.291
520000,70.252
525000,60.11
530000,58.209
535000,66.872
540000,58.17
545000,70.457
550000,71.147
555000,58.581
560000,68.441
565000,60.601
570000,56.871
575000,58.531
580000,64.388
585000,70.193
590000,62.334
595000,70.748
600000,62.543
605000,58.813
610000,70.139
615000,65.561
620000,55.844
625000,63.499
630000,58.144
635000,59.517
640000,57.982
645000,63.402
650000,55.327
655000,58.132
660000,59.113
665000,59.388
670000,59.333
675000,58.46
680000,66.506
685000,57.39
690000,57.16
695000,55.898
700000,62.652
705000,60.285
710000,56.831
715000,58.087
720000,61.123
725000,61.707
730000,60.107
735000,76.981
740000,61.759
745000,55.385
750000,56.932
755000,59.154
760000,56.335
765000,70.856
770000,70.545
775000,66.466
780000,67.288
785000,64.92
790000,67.477
795000,71.777
800000,50.624
805000,59.129
810000,59.375
815000,61.906
820000,57.757
825000,56.242
830000,56.765
835000,65.991
840000,65.154
845000,59.363
850000,61.368
855000,65.381
860000,69.087
865000,69.303
870000,61.821
875000,63.388
880000,61.019
885000,60.66
890000,64.317
895000,57.153
900000,61.159
905000,56.675
910000,60.329
915000,63.604
920000,70.102
925000,59.854
930000,62.628
935000,68.639
940000,58.151
945000,62.417
950000,55.242
955000,61.767
960000,57.101
965000,63.131
970000,59.508
975000,63.776
980000,55.989
985000,59.133
990000,59.361
995000,63.806
1000000,61.208
