step,norm_score
5000,6.503
10000,37.798
15000,73.224
20000,73.583
25000,46.891
30000,51.769
35000,43.59
40000,53.262
45000,53.554
50000,51.872
55000,54.533
60000,56.238
65000,49.69
70000,40.552
75000,50.798
80000,50.132
85000,65.685
90000,48.413
95000,37.439
100000,53.626
105000,51.126
110000,40.8
115000,70.66
120000,35.674
125000,50.989
130000,58.99
135000,45.749
140000,40.851
145000,46.655
150000,50.829
155000,46.498
160000,45.418
165000,44.2
170000,45.326
175000,51.396
180000,41.74
185000,50.729
190000,47.311
195000,61.119
200000,43.435
205000,67.576
210000,55.347
215000,53.54
220000,56.302
225000,59.199
230000,43.286
235000,53.346
240000,53.672
245000,45.379
250000,49.187
255000,50.308
260000,60.946
265000,49.41
270000,66.892
275000,48.067
280000,47.193
285000,49.391
290000,53.827
295000,51.254
300000,52.14
305000,43.835
310000,54.698
315000,51.949
320000,47.523
325000,55.577
330000,45.33
335000,53.995
340000,53.536
345000,49.018
350000,49.951
355000,62.748
360000,55.223
365000,53.803
370000,44.791
375000,49.675
380000,59.877
385000,61.741
390000,55.287
395000,50.237
400000,64.444
405000,55.92
410000,54.392
415000,50.571
420000,59.157
425000,61.551
430000,52.365
435000,54.599
440000,46.698
445000,62.131
450000,60.132
455000,41.783
460000,50.607
465000,64.39
470000,58.717
475000,55.204
480000,64.793
485000,41.199
490000,49.696
495000,48.138
500000,45.816
505000,56.615
510000,59.129
515000,49.728
520000,50.029
525000,64.786
530000,47.162
535000,44.793
540000,55.092
545000,42.5
550000,46.352
555000,59.964
560000,62.265
565000,55.48
570000,51.283
575000,51.951
580000,49.144
585000,53.711
590000,46.984
595000,58.222
600000,60.617
605000,47.359
610000,56.386
615000,60.865
620000,50.441
625000,64.261
630000,58.341
635000,49.264
640000,62.073
645000,45.454
650000,57.299
655000,47.33
660000,50.561
665000,50.82
670000,53.341
675000,53.283
680000,55.701
685000,62.105
690000,49.451
695000,43.36
700000,58.063
705000,55.164
710000,49.648
715000,54.636
720000,60.264
725000,46.78
730000,63.547
735000,55.574
740000,49.632
745000,47.859
750000,47.377
755000,58.221
760000,46.164
765000,54.947
770000,52.887
775000,47.38
780000,49.686
785000,54.087
790000,52.894
795000,63.172
800000,45.936
805000,53.733
810000,47.771
815000,52.312
820000,53.455
825000,55.958
830000,58.202
835000,56.176
840000,46.249
845000,48.669
850000,49.326
855000,56.542
860000,53.163
865000,68.774
870000,56.643
875000,67.193
880000,46.751
885000,53.748
890000,51.453
895000,53.524
900000,55.299
905000,52.607
910000,54.789
915000,55.741
920000,63.227
925000,57.449
930000,56.753
935000,54.553
940000,55.077
945000,56.117
950000,63.096
955000,65.142
960000,51.703
965000,50.13
970000,54.368
975000,58.629
980000,56.373
985000,53.972
990000,58.05
995000,55.055
1000000,55.86
